-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-5.024286396801472265e-02,-1.023437413880053659e-01,-1.401636954616097830e-01,-6.739416373711007435e-02,1.539595409059056619e-02,9.401726420311366794e-02,1.098246803105462077e-01,5.234828069075650459e-02,-1.677471450438686174e-03,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-4.855654390857500058e-02,-1.410856205312644440e-01,-8.215384791586913260e-02,6.474566415828802990e-03,1.803395556030320257e-01,3.363786871745890195e-01,4.664641492141812229e-01,3.343231926653899566e-01,2.215827077115867794e-01,9.269973376364100404e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-5.192918402745443085e-02,-1.342528900898554700e-01,-1.033308760865646186e-01,-3.107016624188888021e-02,1.256362887501132064e-01,4.268655105110477077e-01,6.075378157586480699e-01,7.359036109433053641e-01,5.479490666901327689e-01,3.829363747157485398e-01,1.853564060704015748e-01,2.386027903241272341e-03,-1.918766877668745541e-02,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.719648982233861118e-02,-5.361424675028698267e-02,-1.314570173255952823e-01,-9.839108961762166317e-02,-6.426807141625413833e-02,1.672928252056532783e-01,4.776891789892141471e-01,7.090886954364239436e-01,5.664355521848168928e-01,7.082258809083963325e-01,6.635338457575177262e-01,5.333146047376680077e-01,2.922342551520605847e-01,1.313146559411988712e-01,2.937064270908926189e-02,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-1.119888476954371270e-01,-1.236180757263711794e-01,-9.807634910239892978e-02,-3.433459751015782713e-02,2.441152054012990513e-01,5.590507617914208804e-01,6.985882035410946322e-01,6.998415437202863965e-01,5.724232376548552548e-01,6.601358929776823814e-01,5.935558010225969738e-01,6.560541104520761779e-01,5.629220996581603131e-01,2.892242950620129704e-01,9.361691446883567413e-02,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-5.024286396801472265e-02,-1.322213941052848007e-01,-4.737876988216940810e-02,2.848433228392233119e-03,3.059164905299743276e-01,7.025462352789425546e-01,6.981166621724910204e-01,6.753543661213389226e-01,8.766086028505335470e-01,6.500589328630844710e-01,4.839739375784263276e-01,4.088413644390290203e-01,6.328601479219894133e-01,5.872410100921259257e-01,4.015816989825016226e-01,1.161730420675274877e-01,-2.157542295753955841e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-4.855654390857500058e-02,-1.410856205312644440e-01,-1.561100596525505368e-01,-5.552099985527055026e-02,2.479857216205666459e-01,7.390783741997153378e-01,7.431974815337133444e-01,6.009823363803911134e-01,6.828209414585109105e-01,6.301560057747161991e-01,5.471379971437557721e-01,3.879455254303620371e-01,2.505351662946243563e-01,3.732821785717033714e-01,4.807222749065498402e-01,5.310478487777907652e-01,2.251243788753544695e-01,-1.677471450438686174e-03,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-4.293547704377595475e-02,-1.021023993617763692e-01,-1.127874994175691176e-01,-3.867818816181492481e-02,2.458574284014164446e-01,6.084902782139239852e-01,7.740894570531250407e-01,6.969020229061225757e-01,5.571341279944331815e-01,3.666669844827778468e-01,2.725270850118249877e-01,3.157502225645836824e-01,1.881668738851908218e-01,1.474376324472912725e-01,1.896448819628715476e-01,4.550066627822267895e-01,5.851120336643219622e-01,3.239162294778461515e-01,6.404668359341574024e-02,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-2.551016976289889257e-02,-1.158512413720874101e-01,-1.201973047545727424e-01,-1.069834160234998111e-01,2.631667230205208541e-01,6.137448711868596085e-01,7.066967614506389772e-01,6.933115909213892758e-01,5.018695434171925873e-01,2.984561703460035242e-01,2.585201066010174853e-01,1.016703308085162433e-01,9.389176013806458526e-03,-8.990886815202714377e-03,1.344270755130542450e-01,1.127453765229267657e-01,4.470857057720422634e-01,6.895446048186653076e-01,4.178045570434929523e-01,1.221703888218411693e-01,-2.157542295753955841e-02
-2.157542295753955841e-02,-2.157542295753955841e-02,-2.157542295753955841e-02,-5.276852847606527952e-02,-1.484169811229495428e-01,-7.987605809581044269e-02,1.777490411392029235e-01,5.425866194288521127e-01,6.681578811084596392e-01,5.511219084714813476e-01,4.160818478690605504e-01,1.639777730999733008e-01,2.221967223812552072e-01,1.758292331177668255e-01,-1.450088320409550491e-01,-5.529059507683214275e-02,-8.119887329784097885e-02,9.079562129051080288e-02,5.868439754726838264e-02,4.493812825457721982e-01,6.960016509458678557e-01,5.243432544701386311e-01,1.643440958053129231e-01,-2.157542295753955841e-02
