5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.271137427538633277e-02,-9.698713271714309858e-02,-2.705418264931616079e-01,-4.510620282159423788e-01,-5.000700947591195655e-01,-3.951736129272510056e-01,-2.034923140215230686e-01,-6.106352600469892866e-02,-3.395450337990825809e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.162360730197499817e-02,-8.241605722509762200e-02,-2.164135047800692657e-01,-3.890572252993782509e-01,-7.091674681862487617e-01,-9.456257171673225770e-01,-9.384889178598920800e-01,-6.786618639039351253e-01,-3.372064122272765418e-01,-6.839507811282780070e-02,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.379914124879766738e-02,-8.612134359119569260e-02,-1.108003416080392545e-01,-2.277512868720235062e-01,-2.852873598426287627e-01,-3.345492868008566600e-01,-5.598702204870242838e-01,-9.142681241546777304e-01,-8.455746472758405297e-01,-5.544396801869952984e-01,-2.402401894805770433e-01,-9.199803881347178719e-03,4.679530519334709239e-03,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,2.154774361235253875e-03,-2.482097860717890486e-02,-9.418336315555314586e-02,-1.321186672129174844e-01,-1.838191584811783574e-01,-2.350476826851566337e-01,-1.747910079747146406e-01,-5.979964461031525569e-02,1.244480610185978858e-01,-2.835428092117402432e-01,-6.666445179824150857e-01,-8.102561898566051912e-01,-5.449120977016932432e-01,-1.700047997757792584e-01,-2.029077047299520861e-02,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-4.536806387717232103e-02,-1.831236607778598258e-01,-2.412610077280916698e-01,-2.931091150122822619e-01,-2.918680122560437518e-01,-1.844398264608837490e-01,-1.776037783727196784e-01,-2.152607069716003241e-01,1.561332744728846367e-01,2.779711356149144330e-01,-1.646048918585574922e-02,-5.730110923923991129e-01,-6.666840005702540095e-01,-3.792906420889730623e-01,-1.004778965321533879e-01,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.271137427538633277e-02,1.150975164172110543e-02,-1.032558576039531717e-01,-2.344156430230713573e-01,-2.859124819693319997e-01,-1.405332191792481866e-01,-1.170940642044218660e-02,3.348002900533808557e-02,-9.810627267568125531e-02,1.572014311949411214e-01,3.925770723607903689e-01,4.610579633957468948e-01,-2.142538928664183828e-02,-3.921517114209778221e-01,-4.211747762619280078e-01,-1.425386597238042785e-01,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.162360730197499817e-02,-8.241605722509762200e-02,-3.296332729286423346e-02,-7.035563385442773765e-02,-1.043943309499057448e-01,-4.190455019181849733e-02,4.922496833491554064e-02,4.009132118183460491e-01,6.119643006199859681e-01,5.289894985802034988e-01,4.868971093192550059e-01,4.998678498280545446e-01,5.645937163419292304e-01,2.614706783007612056e-01,-1.706453610613357652e-01,-4.332563878164863436e-01,-1.922787848896547747e-01,-3.395450337990825809e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-7.997717390603878776e-03,-4.948674068220106081e-02,-4.217090696169464858e-02,-1.221335597957173835e-01,-1.418362111181897811e-01,1.165784753347726133e-02,-4.015439009914781310e-02,1.711895489773038181e-01,5.393391484869459740e-01,7.750993855169737712e-01,8.541284815901344363e-01,7.182609967595221523e-01,6.265100053018507475e-01,5.371450200749963155e-01,1.626862731762228620e-01,-1.655692212356656978e-01,-4.207169446948111347e-01,-2.720623192395649759e-01,-5.518147307356782716e-02,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,3.242541334646589779e-03,-3.473013439672251179e-02,-8.585820734573927637e-02,-8.370839964014059609e-02,-8.404427416549589691e-02,6.514402377766131957e-02,1.503388640982117330e-01,1.665461019046749203e-01,3.175120120356771936e-01,3.660884836761683636e-01,4.678647805863589970e-01,5.728181749582289539e-01,5.290070286933697963e-01,5.829702065892373719e-01,4.952848301305635137e-01,2.825429313743084148e-01,-1.329343107346372399e-01,-4.516755306070634468e-01,-3.292929823163385228e-01,-1.374933288852666080e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-9.319614038309630144e-03,3.332424740507904104e-02,-2.949562393055830956e-02,-7.579028380340803450e-02,-3.461287025654433830e-02,1.372789405815887098e-01,3.468989846716616920e-01,3.992393003210572000e-01,3.900976680894838733e-01,2.554508429093688138e-01,2.124490480760441447e-01,2.123367244797740305e-01,2.078224024571040107e-01,4.966721853369152617e-01,3.646626820331256846e-01,3.139635828542794993e-01,-2.176119902116424587e-02,-2.959855159635053079e-01,-3.222169926390052175e-01,-1.684840412664355136e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,-1.542617969726230165e-02,6.672889427738448731e-02,3.067977154883093360e-02,-5.711862136628118036e-02,-6.777303406932189134e-02,2.531393013310187512e-02,2.050842620578466891e-01,4.250561095226337294e-01,4.174979064230094905e-01,2.336545498676451948e-01,7.512621901308495775e-02,2.677255344631917361e-02,8.502958466061483200e-02,3.788367466416721618e-01,2.258256482106505425e-01,2.406326425517451018e-01,-3.677202504603011013e-02,-1.483579662610211292e-01,-2.184040243426958738e-01,-1.365758552343822041e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,-2.177609905381413039e-02,4.841816961107885120e-02,2.849819399781673701e-02,-2.627053449624305870e-02,-1.121806010932605707e-01,-1.194726609880580326e-01,-1.237544379215323176e-02,9.836013416997069214e-02,2.464259530508927376e-01,2.440704216048413810e-01,1.709915136005364100e-01,6.013715152866115632e-02,5.780664272606372833e-03,5.780664272606372833e-03,2.988896002189493917e-01,2.164345371920396444e-01,2.672883409294574686e-01,-3.613265060326645295e-02,-7.611734616734538994e-02,-1.362439842785106159e-01,-5.425875484943390448e-02,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,3.540550830828792517e-02,1.667796879531999177e-01,1.231714212682609444e-01,-2.027088853110565331e-02,-1.035132457520447913e-01,-1.149528914843412075e-01,2.738914779369144500e-02,1.612859547631266821e-01,1.672261757465700327e-01,5.648035709837487955e-02,2.503995166032337710e-02,2.356912705170757447e-02,3.242541334646589779e-03,-4.936126191899472410e-02,1.733446676174507095e-01,1.207616282992210882e-01,2.422835793656606951e-01,1.114793808363814670e-01,1.160985477615658623e-01,6.308156292081987596e-03,1.908826529979704145e-02,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,9.958620437731345587e-02,2.578677294994978220e-01,2.258729116114623348e-01,5.908300086636841808e-03,-1.011826017068004901e-01,-5.843351841630309296e-02,8.880715168756894706e-02,1.594583320449672603e-01,4.580470552558408431e-02,5.780664272606372833e-03,5.780664272606372833e-03,3.242541334646589779e-03,-4.234361177054689340e-02,-1.008786435403367931e-01,-5.145869224752278037e-02,-1.288836409684782358e-01,6.361649479972676657e-02,1.411678286890190870e-01,2.708404833213516882e-01,1.345078699802066957e-01,1.107685198349987604e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,9.357470511732732255e-02,2.972673782932700459e-01,2.622070079742401250e-01,5.515135673842594399e-02,-6.692791355262500685e-02,-1.009340351995302587e-02,7.493501572194057048e-02,1.273324954268686970e-01,5.780664272606372833e-03,5.780664272606372833e-03,-1.162360730197499817e-02,-9.094148145659881888e-02,-1.642025718684582136e-01,-1.672876913063958693e-01,-1.000805662141419361e-01,-9.384755511202066969e-02,9.022122005950289347e-02,1.764190338460691065e-01,2.832011669362877182e-01,2.160023610783265990e-01,1.340409739892564622e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,1.021245772749477809e-01,2.709472236059167760e-01,1.583623414420906039e-01,-4.635901504433659337e-03,-6.935163902885776999e-02,-1.161398104154596767e-01,5.434404508228981440e-02,7.781942513789615046e-02,5.780664272606372833e-03,-3.555448071702438373e-02,-1.431876429630553060e-01,-2.632871949972183101e-01,-3.036722299989824125e-01,-2.505126664488047106e-01,-7.272496403140191190e-02,8.060674293368470800e-02,2.107491758213761446e-01,2.011481451966306844e-01,2.971978366411491823e-01,2.062377288389732055e-01,1.002301527844632473e-01,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,1.045169162801375673e-01,2.698593853406754950e-01,1.517600784059978114e-01,-1.536892653680313470e-01,-3.058513429125442884e-01,-3.739974364802678974e-01,-2.434461038048360559e-01,-2.060035494503145159e-01,-3.371390869987069272e-01,-4.170086918106558072e-01,-4.291316150632850657e-01,-3.836107669982547486e-01,-2.852657713762977165e-01,-2.081594320817612975e-01,-7.108237787022014809e-02,5.999140790024515973e-02,1.456475685131462527e-01,2.935037973391658728e-01,2.499966714750318231e-01,1.295408299010173958e-01,1.340429117793546024e-02,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,1.044718878343701418e-01,2.708157739766380856e-01,2.442178529504613338e-01,-2.425410901287615439e-02,-4.480495649828192817e-01,-7.886645134976681959e-01,-7.613204950430230156e-01,-7.028152135839942360e-01,-6.505025039299154876e-01,-6.074972061440349069e-01,-4.752288024982108672e-01,-2.447419835546730260e-01,-2.795595583305052201e-02,4.270202761296841565e-02,1.025361355266296015e-01,6.067805505704645247e-02,1.503488272300683992e-01,2.315792742769653967e-01,1.669517644589730287e-01,5.088712346247013796e-02,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,1.242212111276446707e-01,3.388476532281321507e-01,3.358324411544291732e-01,3.295560900487150557e-01,-1.880934274043224996e-02,-5.394521186420440095e-01,-7.544894975774429913e-01,-7.166198031465504936e-01,-4.873035770347891038e-01,-2.694004819892785729e-01,-7.844247531291900777e-02,1.073224540653766879e-01,2.714141618314325766e-01,2.707756722729434129e-01,1.968912194610810684e-01,2.294994241667583090e-01,2.090372031262400232e-01,1.156879521577673792e-01,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03
5.780664272606372833e-03,5.780664272606372833e-03,8.934512960487137057e-02,3.902521535425501620e-01,5.987187984965595122e-01,6.858952807061665657e-01,5.790385153345474212e-01,1.994692361931881264e-01,-1.250180409454248187e-01,-2.103493889611142420e-01,6.791251079708938987e-03,1.995299314678300462e-01,3.487385542880671041e-01,3.099448941940185498e-01,2.672218616650092748e-01,3.046627380227779347e-01,3.320480625674713249e-01,2.356738293141711071e-01,1.106818253320513978e-01,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03,5.780664272606372833e-03
