0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.179393753208512585e-01,-1.755343016547461221e-01,3.656577695435022091e-01,1.788396948309359524e-01,-4.365374799817800522e-03,-4.365374799817800522e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.632918363364016412e-02,4.479656983294760808e-01,3.030171641586896225e-01,2.694565375992918899e-01,7.903580159204555422e-02,-4.365374799817800522e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151547561436160466e-01,3.320833951581780852e-01,6.563638655779261422e-01,4.703391653266462136e-01,6.146721442741360786e-01,1.826586178613497924e-01,-4.365374799817800522e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.449066481717371568e-02,9.179794952474243930e-01,7.311318132131562342e-01,6.019996613903227933e-01,-3.661370350979268329e-01,5.941247064894173979e-01,3.427668309003553127e-01,-4.365374799817800522e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.161065829205600086e-01,9.527933874605771791e-01,4.471532811191590850e-01,2.651921030608751784e-02,2.544660864854413895e-01,-4.956098422645499602e-01,6.786932466716013579e-01,5.973822102735878437e-01,-4.365374799817800522e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.309231063515387650e-01,4.369410391002163663e-01,2.238469450405853878e-01,2.128818019603689535e-02,-4.365374799817800522e-03,-6.947664146128968987e-01,7.764101320822884844e-01,8.127189089471072991e-01,-4.365374799817800522e-03
-4.365374799817800522e-03,-5.203779862006651102e-01,-7.501231342298442240e-02,9.901955125871680918e-01,8.603445100689344205e-02,-4.365374799817800522e-03,-9.777341090946221197e-03,-4.602648256547456906e-01,-4.975630993297432969e-01,1.227232547664978135e+00,4.709352442647750103e-01,-4.365374799817800522e-03
-4.365374799817800522e-03,-6.192023984448729035e-01,1.890861224364854820e-01,8.986179667707605567e-01,3.229824814981981790e-02,-9.250311154105207712e-02,-6.661258442236074329e-01,-2.105863204572861469e-01,7.444103234739718467e-01,4.902808557593208438e-01,1.302925837737526071e-01,-4.365374799817800522e-03
-4.365374799817800522e-03,-6.242886452205186343e-01,-1.435117125164207530e-01,3.994774901454208882e-01,-4.323264229330507913e-01,-4.962729327325874351e-01,3.830992359211485843e-01,7.881658791966151822e-01,3.366793985953371871e-01,2.082509566372370280e-01,2.203638418303693197e-02,-4.365374799817800522e-03
-4.365374799817800522e-03,-3.000956792256557759e-01,-1.516957035580396296e-02,2.267966069189793488e-01,4.661115875632008687e-01,1.030067334125074119e+00,5.105043467262065926e-01,3.501707309948317026e-01,1.748485334856691442e-01,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03
-4.365374799817800522e-03,-1.629109055333423650e-01,1.099751242436468601e-01,6.039641434418074883e-01,5.265748990571821331e-01,2.855533299693728266e-01,2.964719095121265413e-01,1.385202059175307809e-01,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03
-4.365374799817800522e-03,-2.171995374830622272e-02,-2.147613777632952914e-01,-7.917267754126121326e-02,2.627604004123486048e-01,1.820697637950526859e-01,9.393288332092412235e-03,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03,-4.365374799817800522e-03
