4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,0.000000000000000000e+00,9.220912914321409415e-02,4.079934278192620112e-01,2.328285954965680082e-01,-3.860886802385543604e-02,4.789046477526426315e-03,4.789046477526426315e-03
4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,2.696654056290200951e-03,0.000000000000000000e+00,3.298387219965019934e-01,7.684403298167037377e-01,9.687370764292483338e-01,9.821735222093468387e-01,2.984405182575916027e-01,-2.125520428423496172e-02,4.789046477526426315e-03
4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,0.000000000000000000e+00,4.033354541305088081e-01,5.657218170005318125e-01,2.752785003817109777e-01,3.602697100545115272e-01,6.737186703977048330e-01,9.373337844605832414e-01,7.335414744950100041e-02,4.789046477526426315e-03
4.789046477526426315e-03,4.789046477526426315e-03,0.000000000000000000e+00,2.958540970423058081e-01,4.750384620153437210e-01,1.239600172722894467e-01,5.595511813264540668e-02,8.894105474008065504e-02,-8.752000657841571551e-02,7.803191162919735913e-01,2.938832001632773472e-01,4.789046477526426315e-03
4.789046477526426315e-03,0.000000000000000000e+00,2.056304421056719955e-01,4.656417455104198133e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.870209518527868431e-01,-1.928408548436766901e-01,-1.398497246114500103e-01,7.054725131202563837e-01,6.395351679685215007e-01,4.789046477526426315e-03
4.789046477526426315e-03,0.000000000000000000e+00,3.522824386956499021e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.452054789618534139e-02,2.408220539526904208e-02,4.789046477526426315e-03,-1.517817318567313001e-01,3.758270207043810651e-01,7.050279609110278178e-01,4.789046477526426315e-03
4.789046477526426315e-03,1.265959937216750708e-01,2.995743911676844451e-02,4.148018888070010846e-01,2.187480494617393134e-01,4.789046477526426315e-03,3.324371782661068777e-03,-2.166642496617986538e-02,1.406589003791113186e-02,1.152395404948324681e-01,5.143748818750621954e-01,4.789046477526426315e-03
4.789046477526426315e-03,-1.220971195118538133e-01,-1.370010482001246255e-01,6.187129431331128693e-01,2.289652666807466888e-02,-1.906422712456654067e-02,3.044557680795883375e-02,5.652414670981028566e-01,5.149974532827145124e-02,3.086482521475241922e-02,2.154732065403139885e-01,4.789046477526426315e-03
4.789046477526426315e-03,-1.331641692722983494e-01,-1.878428306686227844e-02,9.642900696407783467e-01,1.431807029955819432e-01,3.851356755522098441e-01,8.210099956659855369e-01,1.940800945712801429e-01,-1.213028163557835493e-01,1.239966085235423982e-01,6.480468813256890295e-03,4.789046477526426315e-03
4.789046477526426315e-03,-1.287329967827627319e-01,-7.565022597783330194e-02,1.361369323536899767e+00,1.258643562414263339e+00,7.941326136865159979e-01,-8.450832158217538859e-02,-8.662373909872832234e-02,1.658354973018753842e-01,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03
4.789046477526426315e-03,-2.879841560223961316e-01,-6.512618053321015399e-01,-1.835525328676928247e-01,-1.938054128257812037e-01,-3.359412537595511949e-01,-5.712950473066930046e-02,5.239189164347800298e-02,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03
4.789046477526426315e-03,-1.114345914410317523e-02,-3.026172225655732184e-01,-5.969805973709798597e-01,-3.057486494290916901e-01,2.195137821904876579e-02,5.670491920090189528e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03,4.789046477526426315e-03
