0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.142428101277818464e-02,1.408237366480570019e-01,2.795168658901078795e-01,1.136000419583390875e-01,-4.391661300963044245e-03,-3.745819628238677979e-02,-3.745819628238677979e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.060728588817166418e-02,1.390236986107101780e-01,3.933733020562167337e-01,6.233829458408495228e-01,4.299248199252520553e-01,-2.111671775871632253e-02,-1.884187351839215069e-02,-3.745819628238677979e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.964352096558784622e-02,1.854523444511726737e-01,2.272215306028431692e-01,4.674286892089772882e-01,5.443513305382986500e-01,8.051713029178334535e-01,3.756184006438536005e-01,-6.886363870957318278e-02,-3.745819628238677979e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.017080725992429602e-03,1.026407188644596347e-01,2.296173850549202977e-01,3.298710053604022585e-01,2.570272548598987461e-01,4.482742991882796013e-01,1.806111405000967451e-01,7.959363627886657522e-01,4.314593850981957024e-02,-3.745819628238677979e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.137061701539684999e-01,5.369115062788416826e-02,2.502690602240024709e-01,3.722263467078115728e-01,-7.641162160857051244e-02,2.303204932925748127e-01,-8.265335418137852164e-02,8.423795187590169542e-01,2.143563837689511642e-01,-3.745819628238677979e-02
0.000000000000000000e+00,8.283346401271865500e-02,0.000000000000000000e+00,2.984488316610747205e-01,1.965888326220652516e-01,1.908890676995118052e-01,-1.295648731437384210e-02,-3.745819628238677979e-02,-2.329665055461958290e-01,7.222619038294343374e-01,3.700992262246561859e-01,-3.745819628238677979e-02
-3.745819628238677979e-02,5.609696487001344933e-02,-7.529566093694945589e-03,6.453125935997447993e-01,5.046033046993556037e-02,-3.745819628238677979e-02,-3.642606837492363275e-02,6.260779604461848280e-02,-2.160985281362253485e-01,6.880664877520472622e-01,2.252606298555345776e-01,-3.745819628238677979e-02
-3.745819628238677979e-02,-1.174533339765142237e-01,2.728562810622594537e-01,4.955827273720618820e-01,-7.970226745979459154e-03,-2.064925607512978906e-02,7.482233166548551972e-02,1.867898474356123051e-01,3.212190978229052807e-02,3.547232083976268324e-01,1.127710165346370308e-01,-3.745819628238677979e-02
-3.745819628238677979e-02,-1.243998115918799607e-01,4.977992739674507172e-01,5.442869533875993593e-01,1.844205937987449528e-01,2.902849114773904393e-01,3.274514349214002196e-01,8.946457322613862728e-02,2.179080095215170654e-01,2.035869900210230954e-01,-2.285245301968911319e-02,-3.745819628238677979e-02
-3.745819628238677979e-02,-1.859986768049352035e-01,3.938905942892911849e-01,8.208975918225795976e-01,4.575033106859407450e-01,2.714639008337376147e-01,3.426036526467284016e-02,3.289793525548542208e-01,1.561925707640600958e-01,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02
-3.745819628238677979e-02,-2.485050579131233839e-01,-1.615574892391176687e-01,2.759955958408468746e-01,1.957184363594826615e-01,2.102645803900325960e-01,2.623228686112983876e-01,6.704991997457017405e-02,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02
-3.745819628238677979e-02,-4.848064876654568922e-02,-1.989715283115705002e-01,-8.429373623985869646e-02,1.733404506947480161e-01,1.014541759502654017e-01,-2.984675261027672569e-02,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02,-3.745819628238677979e-02
